id;documento
1571;"<b>Indivíduo de numero 1571 registrado pela equipe do Trecho 03 na cidade de Florianópolis (Santa Catarina), atraves de monitoramento do tipo Regular com a mare Vazante e vento Norte. Espécie: Caretta caretta, Adulto Sim ,,,esta ameacada de extincao. Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo.</b><br>"
1572;"<b>Indivíduo de numero 1572 registrado pela equipe do Trecho 05 na cidade de Itapoá (Santa Catarina), atraves de monitoramento do tipo Acionamento com a mare Enchente e vento Nordeste. Espécie: Chelonia mydas, Juvenil Sim ,,,esta ameacada de extincao. Foi encontrado Vivo em ambiente Arenoso com o Cod de carcaca 1 e Não apresentava oleo.</b><br>"
1573;"<b>Indivíduo de numero 1573 registrado pela equipe do Trecho 05 na cidade de Itapoá (Santa Catarina), atraves de monitoramento do tipo Regular com a mare Enchente e vento Nordeste. Espécie: Chelonia mydas, Juvenil Sim ,,,esta ameacada de extincao. Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo.</b><br>"
1574;"<b>Indivíduo de numero 1574 registrado pela equipe do Trecho 05 na cidade de Itapoá (Santa Catarina), atraves de monitoramento do tipo Regular com a mare Enchente e vento Nordeste. Espécie: Puffinus puffinus, Juvenil Não ,,,esta ameacada de extincao. Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo.</b><br>"
1575;"<b>Indivíduo de numero 1575 registrado pela equipe do Trecho 05 na cidade de Itapoá (Santa Catarina), atraves de monitoramento do tipo Regular com a mare Vazante e vento Nordeste. Espécie: Caretta caretta, Indeterminado Sim ,,,esta ameacada de extincao. Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo.</b><br>"
1576;"<b>Indivíduo de numero 1576 registrado pela equipe do Trecho 06 na cidade de Matinhos,Pontal Do Paraná (Paraná), atraves de monitoramento do tipo Regular com a mare Vazante e vento Norte. Espécie: Sula leucogaster, Adulto Não ,,,esta ameacada de extincao. Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 3 e Não apresentava oleo.</b><br>"
1577;"<b>Indivíduo de numero 1577 registrado pela equipe do Trecho 06 na cidade de Matinhos,Pontal Do Paraná (Paraná), atraves de monitoramento do tipo Regular com a mare Vazante e vento Noroeste. Espécie: Chelonia mydas, Juvenil Sim ,,,esta ameacada de extincao. Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo.</b><br>"
1578;"<b>Indivíduo de numero 1578 registrado pela equipe do Trecho 05 na cidade de São Francisco Do Sul (Santa Catarina), atraves de monitoramento do tipo Regular com a mare Enchente e vento Nordeste. Espécie: Caretta caretta, Indeterminado Sim ,,,esta ameacada de extincao. Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo.</b><br>"
1579;"<b>Indivíduo de numero 1579 registrado pela equipe do Trecho 05 na cidade de São Francisco Do Sul (Santa Catarina), atraves de monitoramento do tipo Regular com a mare Vazia e vento Nordeste. Espécie: Spheniscus magellanicus, Indeterminado Não ,,,esta ameacada de extincao. Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo.</b><br>"
1580;"<b>Indivíduo de numero 1580 registrado pela equipe do Trecho 05 na cidade de São Francisco Do Sul (Santa Catarina), atraves de monitoramento do tipo Regular com a mare Vazia e vento Nordeste. Espécie: Spheniscus magellanicus, Indeterminado Não ,,,esta ameacada de extincao. Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo.</b><br>"
1581;"<b>Indivíduo de numero 1581 registrado pela equipe do Trecho 05 na cidade de São Francisco Do Sul (Santa Catarina), atraves de monitoramento do tipo Regular com a mare Vazia e vento Nordeste. Espécie: Puffinus puffinus, Indeterminado Não ,,,esta ameacada de extincao. Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo.</b><br>"
1582;"<b>Indivíduo de numero 1582 registrado pela equipe do Trecho 05 na cidade de São Francisco Do Sul (Santa Catarina), atraves de monitoramento do tipo Regular com a mare Vazia e vento Nordeste. Espécie: Caretta caretta, Indeterminado Sim ,,,esta ameacada de extincao. Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo.</b><br>"
1583;"<b>Indivíduo de numero 1583 registrado pela equipe do Trecho 04 na cidade de Balneário Camboriú (Santa Catarina), atraves de monitoramento do tipo Acionamento com a mare Enchente e vento Nordeste. Espécie: Chelonia mydas, Juvenil Sim ,,,esta ameacada de extincao. Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo.</b><br>"
1584;"<b>Indivíduo de numero 1584 registrado pela equipe do Trecho 04 na cidade de Itapema (Santa Catarina), atraves de monitoramento do tipo Regular com a mare Enchente e vento Nordeste. Espécie: Puffinus puffinus, Indeterminado Não ,,,esta ameacada de extincao. Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo.</b><br>"
1585;"<b>Indivíduo de numero 1585 registrado pela equipe do Trecho 04 na cidade de Porto Belo (Santa Catarina), atraves de monitoramento do tipo Regular com a mare Enchente e vento Nordeste. Espécie: Spheniscus magellanicus, Juvenil Não ,,,esta ameacada de extincao. Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo.</b><br>"
1586;"<b>Indivíduo de numero 1586 registrado pela equipe do Trecho 03 na cidade de Florianópolis (Santa Catarina), atraves de monitoramento do tipo Regular com a mare Vazante e vento Norte. Espécie: Caretta caretta, Indeterminado Sim ,,,esta ameacada de extincao. Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo.</b><br>"
1587;"<b>Indivíduo de numero 1587 registrado pela equipe do Trecho 03 na cidade de Florianópolis (Santa Catarina), atraves de monitoramento do tipo Regular com a mare Vazante e vento Norte. Espécie: Spheniscus magellanicus, Juvenil Não ,,,esta ameacada de extincao. Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo.</b><br>"
1588;"<b>Indivíduo de numero 1588 registrado pela equipe do Trecho 03 na cidade de Florianópolis (Santa Catarina), atraves de monitoramento do tipo Regular com a mare Vazante e vento Norte. Espécie: Chelonia mydas, Juvenil Sim ,,,esta ameacada de extincao. Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 5 e Não apresentava oleo.</b><br>"
1589;"<b>Indivíduo de numero 1589 registrado pela equipe do Trecho 05 na cidade de São Francisco Do Sul (Santa Catarina), atraves de monitoramento do tipo Acionamento com a mare Indeterminado e vento N/A. Espécie: Fregata magnificens, Adulto Não ,,,esta ameacada de extincao. Foi encontrado Vivo em ambiente Outros com o Cod de carcaca 1 e Não apresentava oleo.</b><br>"
1590;"<b>Indivíduo de numero 1590 registrado pela equipe do Trecho 04 na cidade de Penha (Santa Catarina), atraves de monitoramento do tipo Acionamento com a mare Enchente e vento Nordeste. Espécie: Chelonia mydas, Juvenil Sim ,,,esta ameacada de extincao. Foi encontrado Vivo em ambiente Arenoso com o Cod de carcaca 1 e Não apresentava oleo.</b><br>"
1591;"<b>Indivíduo de numero 1591 registrado pela equipe do Trecho 04 na cidade de Penha (Santa Catarina), atraves de monitoramento do tipo Regular com a mare Vazia e vento Nordeste. Espécie: Spheniscus magellanicus, Juvenil Não ,,,esta ameacada de extincao. Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo.</b><br>"
1592;"<b>Indivíduo de numero 1592 registrado pela equipe do Trecho 04 na cidade de Penha (Santa Catarina), atraves de monitoramento do tipo Regular com a mare Vazante e vento Nordeste. Espécie: Sula leucogaster, Juvenil Não ,,,esta ameacada de extincao. Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo.</b><br>"
1593;"<b>Indivíduo de numero 1593 registrado pela equipe do Trecho 01 na cidade de Laguna (Santa Catarina), atraves de monitoramento do tipo Regular com a mare Enchente e vento Nordeste. Espécie: Larus dominicanus, Adulto Não ,,,esta ameacada de extincao. Foi encontrado Vivo em ambiente Arenoso com o Cod de carcaca 1 e Não apresentava oleo.</b><br>"
1594;"<b>Indivíduo de numero 1594 registrado pela equipe do Trecho 02 na cidade de Palhoça (Santa Catarina), atraves de monitoramento do tipo Regular com a mare Enchente e vento Nordeste. Espécie: Chelonia mydas, Juvenil Sim ,,,esta ameacada de extincao. Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 3 e Não apresentava oleo.</b><br>"
1595;"<b>Indivíduo de numero 1595 registrado pela equipe do Trecho 04 na cidade de Governador Celso Ramos (Santa Catarina), atraves de monitoramento do tipo Acionamento com a mare Enchente e vento Nordeste. Espécie: Phalacrocorax brasilianus, Juvenil Não ,,,esta ameacada de extincao. Foi encontrado Vivo em ambiente Arenoso com o Cod de carcaca 1 e Não apresentava oleo.</b><br>"
1596;"<b>Indivíduo de numero 1596 registrado pela equipe do Trecho 04 na cidade de Penha (Santa Catarina), atraves de monitoramento do tipo Acionamento com a mare Indeterminado e vento N/A. Espécie: Chelonia mydas, Juvenil Sim ,,,esta ameacada de extincao. Foi encontrado Vivo em ambiente Água com o Cod de carcaca 1 e Não apresentava oleo.</b><br>"
1597;"<b>Indivíduo de numero 1597 registrado pela equipe do Trecho 04 na cidade de Governador Celso Ramos (Santa Catarina), atraves de monitoramento do tipo Acionamento com a mare Enchente e vento Nordeste. Espécie: Caretta caretta, Juvenil Sim ,,,esta ameacada de extincao. Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo.</b><br>"
1598;"<b>Indivíduo de numero 1598 registrado pela equipe do Trecho 05 na cidade de Araquari,Balneário Barra Do Sul,Barra Velha (Santa Catarina), atraves de monitoramento do tipo Regular com a mare Enchente e vento N/A. Espécie: Caretta caretta, Indeterminado Sim ,,,esta ameacada de extincao. Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo.</b><br>"
1599;"<b>Indivíduo de numero 1599 registrado pela equipe do Trecho 05 na cidade de Araquari,Balneário Barra Do Sul,Barra Velha (Santa Catarina), atraves de monitoramento do tipo Regular com a mare Enchente e vento N/A. Espécie: Puffinus puffinus, Indeterminado Não ,,,esta ameacada de extincao. Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo.</b><br>"
1600;"<b>Indivíduo de numero 1600 registrado pela equipe do Trecho 05 na cidade de São Francisco Do Sul (Santa Catarina), atraves de monitoramento do tipo Regular com a mare Enchente e vento Nordeste. Espécie: Procellaria aequinoctialis, Indeterminado Não ,,,esta ameacada de extincao. Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo.</b><br>"
1601;"<b>Indivíduo de numero 1601 registrado pela equipe do Trecho 05 na cidade de São Francisco Do Sul (Santa Catarina), atraves de monitoramento do tipo Regular com a mare Vazante e vento Nordeste. Espécie: Spheniscus magellanicus, Indeterminado Não ,,,esta ameacada de extincao. Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo.</b><br>"
1602;"<b>Indivíduo de numero 1602 registrado pela equipe do Trecho 05 na cidade de São Francisco Do Sul (Santa Catarina), atraves de monitoramento do tipo Regular com a mare Vazante e vento Nordeste. Espécie: Thalassarche chlororhynchos, Juvenil Sim ,,,esta ameacada de extincao. Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo.</b><br>"
1603;"<b>Indivíduo de numero 1603 registrado pela equipe do Trecho 05 na cidade de São Francisco Do Sul (Santa Catarina), atraves de monitoramento do tipo Regular com a mare Vazante e vento Nordeste. Espécie: Macronectes giganteus, Juvenil Não ,,,esta ameacada de extincao. Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo.</b><br>"
1604;"<b>Indivíduo de numero 1604 registrado pela equipe do Trecho 05 na cidade de Itapoá (Santa Catarina), atraves de monitoramento do tipo Regular com a mare Enchente e vento Nordeste. Espécie: Stenella frontalis, Indeterminado Não ,,,esta ameacada de extincao. Foi encontrado Morto em ambiente Outros com o Cod de carcaca 4 e Não apresentava oleo.</b><br>"
1605;"<b>Indivíduo de numero 1605 registrado pela equipe do Trecho 05 na cidade de Itapoá (Santa Catarina), atraves de monitoramento do tipo Regular com a mare Enchente e vento Nordeste. Espécie: Pterodroma mollis, Adulto Não ,,,esta ameacada de extincao. Foi encontrado Vivo em ambiente Outros com o Cod de carcaca 1 e Não apresentava oleo.</b><br>"
1606;"<b>Indivíduo de numero 1606 registrado pela equipe do Trecho 05 na cidade de Itapoá (Santa Catarina), atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudeste. Espécie: Dermochelys coriacea, Indeterminado Sim ,,,esta ameacada de extincao. Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo.</b><br>"
1607;"<b>Indivíduo de numero 1607 registrado pela equipe do Trecho 05 na cidade de Itapoá (Santa Catarina), atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudeste. Espécie: Puffinus puffinus, Indeterminado Não ,,,esta ameacada de extincao. Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo.</b><br>"
1608;"<b>Indivíduo de numero 1608 registrado pela equipe do Trecho 05 na cidade de Itapoá (Santa Catarina), atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudeste. Espécie: Procellaria aequinoctialis, Indeterminado Não ,,,esta ameacada de extincao. Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo.</b><br>"
1609;"<b>Indivíduo de numero 1609 registrado pela equipe do Trecho 05 na cidade de Itapoá (Santa Catarina), atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudeste. Espécie: Puffinus puffinus, Juvenil Não ,,,esta ameacada de extincao. Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo.</b><br>"
1610;"<b>Indivíduo de numero 1610 registrado pela equipe do Trecho 06 na cidade de Matinhos,Pontal Do Paraná (Paraná), atraves de monitoramento do tipo Regular com a mare Enchente e vento Nordeste. Espécie: Puffinus puffinus, Indeterminado Não ,,,esta ameacada de extincao. Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 5 e Não apresentava oleo.</b><br>"
1611;"<b>Indivíduo de numero 1611 registrado pela equipe do Trecho 06 na cidade de Matinhos,Pontal Do Paraná (Paraná), atraves de monitoramento do tipo Regular com a mare Vazante e vento Leste. Espécie: Sotalia guianensis, Adulto Sim ,,,esta ameacada de extincao. Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo.</b><br>"
1612;"<b>Indivíduo de numero 1612 registrado pela equipe do Trecho 06 na cidade de Matinhos,Pontal Do Paraná (Paraná), atraves de monitoramento do tipo Regular com a mare Vazante e vento Leste. Espécie: Chelonia mydas, Juvenil Sim ,,,esta ameacada de extincao. Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo.</b><br>"
1613;"<b>Indivíduo de numero 1613 registrado pela equipe do Trecho 06 na cidade de Matinhos,Pontal Do Paraná (Paraná), atraves de monitoramento do tipo Regular com a mare Vazante e vento Leste. Espécie: Chelonia mydas, Juvenil Sim ,,,esta ameacada de extincao. Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo.</b><br>"
1614;"<b>Indivíduo de numero 1614 registrado pela equipe do Trecho 06 na cidade de Guaraqueçaba (Paraná), atraves de monitoramento do tipo Regular com a mare Vazante e vento Norte. Espécie: Chelonia mydas, Juvenil Sim ,,,esta ameacada de extincao. Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo.</b><br>"
1615;"<b>Indivíduo de numero 1615 registrado pela equipe do Trecho 06 na cidade de Guaraqueçaba (Paraná), atraves de monitoramento do tipo Regular com a mare Vazante e vento Norte. Espécie: Caretta caretta, Indeterminado Sim ,,,esta ameacada de extincao. Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo.</b><br>"
1616;"<b>Indivíduo de numero 1616 registrado pela equipe do Trecho 06 na cidade de Guaraqueçaba (Paraná), atraves de monitoramento do tipo Regular com a mare Vazante e vento Norte. Espécie: Caretta caretta, Juvenil Sim ,,,esta ameacada de extincao. Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo.</b><br>"
